Variation ID	Chromosome	Region Start	Region End	Feature Type Class	Feature Type	Epigenome
rs17019726	chr1	212969000	212969720	Histone	H3K36me3	iPS-20b
rs41464744	chr1	221478860	221480060	Histone	H3K27me3	Fetal Stomach
rs640333	chr1	229912640	229914080	Histone	H3K27me3	Placenta
rs640333	chr1	229912740	229913120	Histone	H3K27me3	neural stem progenitor cell
rs640333	chr1	229912860	229914000	Histone	H3K27me3	Fetal Adrenal Gland
rs640333	chr1	229913100	229913520	Histone	H3K27me3	Fetal Intestine Large
rs10926688	chr1	242499420	242500300	Histone	H3K9me3	endodermal cell
rs10926688	chr1	242500040	242501020	Histone	H3K9me3	Placenta
rs10926688	chr1	242500100	242500520	Histone	H3K9me3	IMR 90
rs10926688	chr1	242500220	242500560	Histone	H3K9me3	Lung
rs17149833	chr10	11183052	11280447	Histone	H3K27ac	T cells (PB) Roadmap
rs17149833	chr10	11184965	11327794	Histone	H3K27ac	CD4 positive alpha beta T cell
rs17149833	chr10	11185832	11280482	Histone	H3K27ac	T helper 17 cell
rs17149833	chr10	11186335	11293568	Histone	H3K27ac	Natural Killer cells (PB)
rs17149833	chr10	11212940	11253660	Histone	H3K36me3	common myeloid progenitor CD34 positive ENCSR722JRY
rs17149833	chr10	11220800	11251520	Histone	H3K36me3	common myeloid progenitor CD34 positive ENCSR337XXD 1
rs17149833	chr10	11220920	11273840	Histone	H3K36me3	common myeloid progenitor CD34 positive
rs17149833	chr10	11229220	11253580	Histone	H3K36me3	Fetal Thymus
rs17149833	chr10	11229260	11251580	Histone	H3K36me3	T cells (PB) Roadmap
rs17149833	chr10	11236100	11263540	Histone	H3K4me1	CD4 positive alpha beta T cell ENCSR948ZKZ
rs17149833	chr10	11236260	11263420	Histone	H3K4me1	CD4 positive alpha beta T cell
rs17149833	chr10	11238760	11251040	Histone	H3K36me3	CD4 positive alpha beta T cell ENCSR948ZKZ
rs17149833	chr10	11239040	11251540	Histone	H3K36me3	Natural Killer cells (PB)
rs17149833	chr10	11239620	11251520	Histone	H3K36me3	B cells (PB) Roadmap
rs17149833	chr10	11240000	11250300	Histone	H3K36me3	neutrophil
rs17149833	chr10	11240080	11250420	Histone	H3K36me3	Monocytes-CD14+ (PB) Roadmap
rs17149833	chr10	11243660	11251460	Histone	H3K36me3	endodermal cell
rs17149833	chr10	11244200	11253400	Histone	H3K4me1	Natural Killer cells (PB)
rs17149833	chr10	11244200	11258880	Histone	H3K4me1	T cells (PB) Roadmap
rs17149833	chr10	11244360	11250300	Histone	H3K36me3	CD4 positive CD25 positive alpha beta regulatory T cell
rs17149833	chr10	11244840	11249920	Histone	H3K4me1	HUES64
rs17149833	chr10	11244940	11249300	Histone	H3K36me3	Fetal Muscle Trunk
rs17149833	chr10	11245000	11249160	Histone	H3K36me3	Fetal Muscle Leg
rs17149833	chr10	11245280	11248100	Histone	H3K4me1	brain
rs17149833	chr10	11245560	11248200	Histone	H3K4me1	HUES6
rs17149833	chr10	11245660	11249780	Histone	H3K4me1	HUES48
rs17149833	chr10	11245780	11259920	Histone	H3K4me1	common myeloid progenitor CD34 positive ENCSR337XXD 1
rs17149833	chr10	11245860	11249600	Histone	H3K4me1	iPS 20b
rs17149833	chr10	11246820	11248340	Histone	H3K4me1	H1 hESC
rs17149833	chr10	11246940	11257600	Histone	H3K4me1	heart
rs17149833	chr10	11246980	11253400	Histone	H3K4me1	Fetal Muscle Leg
rs17149833	chr10	11247000	11256120	Histone	H3K4me1	CD4 positive alpha beta memory T cell
rs17149833	chr10	11247100	11249600	Histone	H3K4me1	neuron
rs17149833	chr10	11247280	11255640	Histone	H3K4me1	common myeloid progenitor CD34 positive
rs17149833	chr10	11247460	11251460	Histone	H3K36me3	Thymus
rs17149833	chr10	11247480	11255640	Histone	H3K4me1	neutrophil
rs17149833	chr10	11247540	11256760	Histone	H3K4me1	T helper 17 cell
rs17149833	chr10	11247540	11253360	Histone	H3K4me1	Monocytes-CD14+ (PB) Roadmap
rs17149833	chr10	11247580	11249040	Histone	H3K36me3	T helper 17 cell
rs17149833	chr10	11247580	11248620	Histone	H3K36me3	CD4 positive alpha beta T cell
rs17149833	chr10	11247720	11250920	Histone	H3K4me1	naive thymus derived CD4 positive alpha beta T cell
rs17149833	chr10	11247900	11249520	Histone	H3K4me1	iPS 15b
rs17149833	chr10	11247920	11248140	Histone	H3K36me3	HUES64
rs17149833	chr10	11247928	11255705	Histone	H3K27ac	naive thymus derived CD4 positive alpha beta T cell
rs17149833	chr10	11247938	11248168	Histone	H3K27ac	CD4 positive alpha beta memory T cell
rs4237348	chr10	18792960	18798880	Histone	H3K4me1	Fetal Adrenal Gland
rs4237348	chr10	18794647	18802195	Histone	H3K27ac	Fetal Adrenal Gland
rs4237348	chr10	18796580	18802600	Histone	H3K36me3	common myeloid progenitor CD34 positive
rs4237348	chr10	18797740	18798220	Histone	H3K4me1	lung ENCSR465WKM
rs4237348	chr10	18798000	18798900	Histone	H3K36me3	Fetal Adrenal Gland
rs4237348	chr10	18798020	18805240	Histone	H3K36me3	common myeloid progenitor CD34 positive ENCSR337XXD 1
rs4237348	chr10	18798040	18798280	Histone	H3K14ac	IMR90
rs4237348	chr10	18798180	18798540	Histone	H3K4me1	brain
rs10764114	chr10	19937640	19938100	Histone	H3K9me3	Fetal Intestine Small
rs10764114	chr10	19937680	19938180	Histone	H3K9me3	IMR 90
rs10764114	chr10	19937680	19939320	Histone	H3K9me3	common myeloid progenitor CD34 positive
rs10764114	chr10	19937700	19941420	Histone	H3K9me3	common myeloid progenitor CD34 positive ENCSR337XXD 1
rs10764114	chr10	19937720	19938280	Histone	H2AK5ac	IMR90
rs10764114	chr10	19937740	19938180	Histone	H2AK5ac	IMR 90
rs10764114	chr10	19937740	19938060	Histone	H2BK12ac	IMR90
rs10764114	chr10	19937760	19938100	Histone	H3K36me3	Fetal Intestine Large
rs10764114	chr10	19937820	19938080	Histone	H3K9me3	lung ENCSR465WKM
rs10764114	chr10	19937880	19938440	Histone	H3K9me3	HUES64
rs10764114	chr10	19937900	19938060	Histone	H4K8ac	IMR 90
rs11817725	chr10	21366600	21368580	Histone	H3K4me1	heart
rs11817725	chr10	21367549	21368081	Open Chromatin	DNase1	H1-neuronal progenitor
rs11817725	chr10	21367558	21368084	Open Chromatin	DNase1	H9
rs11817725	chr10	21367663	21368090	Open Chromatin	DNase1	iPS DF 6.9
rs11817725	chr10	21367760	21368180	Histone	H3K4me1	lung ENCSR465WKM
rs11817725	chr10	21367780	21368780	Histone	H3K4me1	HUES6
rs11817725	chr10	21367780	21368440	Histone	H3K4me1	HUES64
rs11817725	chr10	21367800	21368200	Histone	H3K27me3	Fetal Intestine Large
rs11817725	chr10	21367800	21368480	Histone	H3K4me1	neuron
rs11817725	chr10	21367800	21368260	Histone	H3K4me1	HUES48
rs11817725	chr10	21367820	21368260	Histone	H3K4me1	neural stem progenitor cell
rs11817725	chr10	21367820	21369120	Histone	H3K27me3	iPS 15b
rs11817725	chr10	21367840	21368420	Histone	H3K4me1	endodermal cell
rs11817725	chr10	21367840	21368580	Histone	H3K27me3	HUES48
rs11817725	chr10	21367860	21368240	Histone	H3K27me3	IMR 90
rs11817725	chr10	21367860	21368180	Histone	H3K27me3	HUES64
rs11817725	chr10	21367860	21368800	Histone	H3K27me3	iPS 20b
rs11817725	chr10	21367860	21368240	Histone	H3K4me1	H1 hESC
rs11817725	chr10	21367880	21368340	Histone	H3K4me1	iPS 15b
rs11817725	chr10	21367920	21368260	Histone	H3K27me3	H1 hESC
rs11817725	chr10	21367920	21368260	Histone	H3K4me1	iPS 20b
rs11817725	chr10	21367920	21368240	Histone	H3K4me1	H1-neuronal progenitor
rs11817725	chr10	21367940	21368160	Histone	H3K4me1	Left Ventricle
rs11817725	chr10	21367960	21368140	Histone	H2BK12ac	H1 hESC
rs11817725	chr10	21367960	21368220	Histone	H3K4me1	H1-trophoblast
rs11817725	chr10	21367980	21368280	Histone	H3K4me1	iPS DF 19.11
rs11817725	chr10	21368058	21368259	Histone	H3K4me3	sigmoid colon
rs11817725	chr10	21368060	21368220	Histone	H2BK12ac	H1-trophoblast
rs11012514	chr10	21368240	21368500	Histone	H3K27me3	HUES6
rs11012514	chr10	21368260	21368560	Histone	H3K4me1	H1 hESC
rs11012514	chr10	21368300	21368540	Histone	H3K27me3	HUES64
rs11012514	chr10	21368380	21368800	Histone	H3K27me3	iPS 20b
rs11012514	chr10	21366600	21368580	Histone	H3K4me1	heart
rs11012514	chr10	21367780	21368780	Histone	H3K4me1	HUES6
rs11012514	chr10	21367800	21368480	Histone	H3K4me1	neuron
rs11012514	chr10	21367820	21369120	Histone	H3K27me3	iPS 15b
rs11012514	chr10	21367840	21368580	Histone	H3K27me3	HUES48
rs11012514	chr10	21367860	21368800	Histone	H3K27me3	iPS 20b
rs11012514	chr10	21368240	21368500	Histone	H3K27me3	H1-mesenchymal
rs11012515	chr10	21367820	21369120	Histone	H3K27me3	iPS 15b
rs11012515	chr10	21368780	21369100	Histone	H3K4me1	endodermal cell
rs17296387	chr10	33381880	33384420	Histone	H3K9me3	B cells (PB) Roadmap
rs17296387	chr10	33381880	33385240	Histone	H3K9me3	HUES64
rs17296387	chr10	33381920	33384600	Histone	H3K9me3	HUES6
rs17296387	chr10	33382140	33384580	Histone	H3K9me3	HUES48
rs17296387	chr10	33382280	33384620	Histone	H3K9me3	endodermal cell
rs17296387	chr10	33382460	33384960	Histone	H3K9me3	H1 hESC
rs17296387	chr10	33382540	33384500	Histone	H3K9me3	iPS 20b
rs17296387	chr10	33383020	33384380	Histone	H3K9me3	common myeloid progenitor CD34 positive ENCSR337XXD 1
rs17296387	chr10	33383020	33384320	Histone	H3K9me3	common myeloid progenitor CD34 positive ENCSR722JRY
rs17296387	chr10	33383100	33384020	Histone	H3K9me3	Monocytes-CD14+ (PB) Roadmap
rs17296387	chr10	33383120	33384280	Histone	H3K9me3	Fetal Stomach
rs17296387	chr10	33383120	33384380	Histone	H3K9me3	Fetal Muscle Leg
rs17296387	chr10	33383120	33384520	Histone	H3K4me1	B cells (PB) Roadmap
rs17296387	chr10	33383120	33384360	Histone	H3K9me3	common myeloid progenitor CD34 positive
rs17296387	chr10	33383160	33384240	Histone	H3K9me3	Fetal Adrenal Gland
rs17296387	chr10	33383460	33384380	Histone	H3K9me3	CD4 positive alpha beta T cell ENCSR948ZKZ
rs17296387	chr10	33383840	33384160	Histone	H3K36me3	iPS-20b
rs17296387	chr10	33383896	33384185	Histone	H3K27ac	CD4 positive alpha beta T cell
rs17296387	chr10	33383906	33384215	Histone	H3K4me3	T helper 17 cell
rs17296387	chr10	33383960	33384380	Histone	H3K9me3	neural stem progenitor cell
rs17296387	chr10	33383980	33384480	Histone	H3K36me3	H1 hESC
rs11009231	chr10	33395620	33413740	Histone	H3K4me1	CD4 positive alpha beta memory T cell
rs11009231	chr10	33395820	33416920	Histone	H3K4me1	CD4 positive alpha beta T cell ENCSR948ZKZ
rs11009231	chr10	33396140	33404020	Histone	H3K4me1	CD4 positive alpha beta T cell
rs11009231	chr10	33396380	33408220	Histone	H3K4me1	T cells (PB) Roadmap
rs11009231	chr10	33396942	33429274	Histone	H3K27ac	T cells (PB) Roadmap
rs11009231	chr10	33397148	33429368	Histone	H3K27ac	T helper 17 cell
rs11009231	chr10	33397163	33429026	Histone	H3K27ac	CD4 positive alpha beta T cell
rs11009231	chr10	33397360	33408260	Histone	H3K4me1	B cells (PB) Roadmap
rs11009231	chr10	33397522	33407365	Histone	H3K27ac	CD4 positive alpha beta memory T cell
rs11009231	chr10	33398800	33404140	Histone	H2BK12ac	IMR 90
rs11009231	chr10	33400180	33408260	Histone	H2AK5ac	IMR90
rs11009231	chr10	33400220	33407840	Histone	H4K8ac	IMR 90
rs11009231	chr10	33400220	33404140	Histone	H2BK12ac	IMR90
rs11009231	chr10	33400280	33402960	Histone	H3K4me1	Fetal Muscle Leg
rs11009231	chr10	33400880	33402600	Histone	H4K8ac	IMR90
rs11009231	chr10	33400940	33403200	Histone	H3K4me1	Fetal Intestine Small
rs11009231	chr10	33400960	33407880	Histone	H3K4me1	IMR 90
rs11009231	chr10	33400980	33403820	Histone	H3K4me1	T helper 17 cell
rs11009231	chr10	33400991	33404121	Histone	H2BK120ac	IMR90
rs11009231	chr10	33401000	33404120	Histone	H3K14ac	IMR90
rs11009231	chr10	33401001	33404099	Histone	H3K18ac	IMR90
rs11009231	chr10	33401001	33404069	Histone	H2BK20ac	IMR90
rs11009231	chr10	33401010	33403800	Histone	H3K27ac	IMR90
rs11009231	chr10	33401020	33402580	Histone	H3K14ac	IMR 90
rs11009231	chr10	33401029	33402621	Histone	H2BK120ac	IMR 90
rs11009231	chr10	33401040	33404500	Histone	H3K4me1	lung ENCSR465WKM
rs11009231	chr10	33401120	33403420	Histone	H3K4me1	CD4 positive CD25 positive alpha beta regulatory T cell
rs11009231	chr10	33401435	33402810	Histone	H3K27ac	Fetal Intestine Large
rs11009231	chr10	33401443	33402663	Histone	H4K5ac	IMR90
rs11009231	chr10	33401459	33403169	Histone	H3K27ac	Fetal Intestine Small
rs11009231	chr10	33401580	33403140	Histone	H3K27me3	common myeloid progenitor CD34 positive ENCSR337XXD 1
rs11009231	chr10	33401817	33403211	Histone	H3K4me2	IMR90
rs11009231	chr10	33401946	33402859	Open Chromatin	DNase1	foreskin keratinocyte
rs11009231	chr10	33401975	33406960	Histone	H3K27ac	B cells (PB) Roadmap
rs11009231	chr10	33402000	33402580	Histone	H3K4me1	effector memory CD4 positive alpha beta T cell
rs11009231	chr10	33402000	33403220	Histone	H3K4me1	Fetal Intestine Large
rs11009231	chr10	33402003	33402896	Open Chromatin	DNase1	lung ENCSR465WKM
rs11009231	chr10	33402025	33402908	Open Chromatin	DNase1	foreskin fibroblast
rs11009231	chr10	33402082	33402876	Open Chromatin	DNase1	IMR90
rs11009231	chr10	33402217	33403064	Histone	H3K27ac	Fetal Muscle Leg
rs11009231	chr10	33402327	33402689	Histone	H3K4me3	CD4 positive alpha beta T cell
rs11009231	chr10	33402412	33402859	Open Chromatin	DNase1	IMR 90
rs11009231	chr10	33402414	33402870	Open Chromatin	DNase1	brain
rs11009231	chr10	33402420	33402847	Open Chromatin	DNase1	Fetal Muscle Trunk
rs11009231	chr10	33402449	33402677	Histone	H3K4me3	CD4 positive CD25 positive alpha beta regulatory T cell
rs11009231	chr10	33402460	33404100	Histone	H3K4me1	Fetal Adrenal Gland
rs11009231	chr10	33402475	33402843	Histone	H3K27ac	H1-mesenchymal
rs11009231	chr10	33402480	33402920	Histone	H3K4me1	H1-trophoblast
rs11009231	chr10	33402480	33402820	Histone	H3K14ac	H1-trophoblast
rs11009231	chr10	33402485	33403876	Histone	H3K4ac	IMR90
rs11009231	chr10	33402486	33402856	Open Chromatin	DNase1	Fetal Muscle Leg
rs11009231	chr10	33402493	33407752	Histone	H3K27ac	effector memory CD4 positive alpha beta T cell
rs2245720	chr10	36725760	36726700	Histone	H3K9me3	neutrophil
rs2245720	chr10	36725780	36726600	Histone	H3K9me3	Monocytes-CD14+ (PB) Roadmap
rs2245720	chr10	36725860	36726480	Histone	H3K79me1	H1-trophoblast
rs2245720	chr10	36725860	36726560	Histone	H2BK12ac	H1-trophoblast
rs2245720	chr10	36726100	36726600	Histone	H3K9me3	endodermal cell
rs2245720	chr10	36726180	36726500	Histone	H2BK12ac	IMR90
rs2245720	chr10	36726200	36726540	Histone	H3K4me1	H1-trophoblast
rs2245720	chr10	36726220	36726600	Histone	H3K4me1	IMR 90
rs2245720	chr10	36726240	36726500	Histone	H4K8ac	IMR 90
rs2245720	chr10	36726260	36726640	Histone	H3K4me1	Fetal Adrenal Gland
rs2245720	chr10	36726260	36726500	Histone	H4K8ac	H1-mesenchymal
rs2245720	chr10	36726284	36726698	Open Chromatin	DNase1	foreskin melanocyte
rs2245720	chr10	36726320	36726500	Histone	H4K8ac	H1-trophoblast
rs2245720	chr10	36726380	36726600	Histone	H3K4me1	lung ENCSR465WKM
rs2804672	chr10	38646360	38670440	Histone	H3K36me3	common myeloid progenitor CD34 positive
rs2804672	chr10	38646740	38661800	Histone	H3K36me3	Monocytes-CD14+ (PB) Roadmap
rs2804672	chr10	38646880	38662180	Histone	H3K36me3	T cells (PB) Roadmap
rs2804672	chr10	38646960	38662120	Histone	H3K36me3	B cells (PB) Roadmap
rs2804672	chr10	38647020	38661780	Histone	H3K36me3	neural stem progenitor cell
rs2804672	chr10	38647040	38662080	Histone	H3K36me3	common myeloid progenitor CD34 positive ENCSR337XXD 1
rs2804672	chr10	38647100	38661720	Histone	H3K36me3	Natural Killer cells (PB)
rs2804672	chr10	38647240	38661560	Histone	H3K36me3	HUES64
rs2804672	chr10	38647520	38663160	Histone	H3K36me3	CD4 positive alpha beta T cell ENCSR948ZKZ
rs2804672	chr10	38649360	38662660	Histone	H3K36me3	common myeloid progenitor CD34 positive ENCSR722JRY
rs2804672	chr10	38650140	38661280	Histone	H3K36me3	Fetal Adrenal Gland
rs2804672	chr10	38651820	38660680	Histone	H3K36me3	Fetal Thymus
rs2804672	chr10	38652040	38658300	Histone	H3K36me3	neutrophil
rs2804672	chr10	38652740	38657260	Histone	H3K9me3	iPS 20b
rs2804672	chr10	38653460	38657320	Histone	H3K36me3	CD4 positive CD25 positive alpha beta regulatory T cell
rs2804672	chr10	38653500	38657240	Histone	H3K9me3	HUES48
rs2804672	chr10	38654220	38658280	Histone	H3K36me3	Fetal Muscle Trunk
rs2804672	chr10	38654220	38658780	Histone	H3K36me3	Fetal Intestine Large
rs2804672	chr10	38654280	38658780	Histone	H3K36me3	Fetal Muscle Leg
rs2804672	chr10	38654320	38657900	Histone	H3K9me3	HUES64
rs2804672	chr10	38655100	38657900	Histone	H3K4me1	brain
rs2804672	chr10	38655280	38657040	Histone	H3K9me3	endodermal cell
rs2804672	chr10	38655860	38657280	Histone	H3K36me3	CD4 positive alpha beta T cell
rs2804672	chr10	38656540	38657280	Histone	H3K9me3	H1 hESC
rs2804672	chr10	38656560	38657180	Histone	H3K9me3	iPS 20b
rs2804672	chr10	38656700	38657740	Histone	H3K36me3	Fetal Stomach
rs2804672	chr10	38656740	38656940	Histone	H3K36me3	naive thymus derived CD4 positive alpha beta T cell
rs2804672	chr10	38656860	38657120	Histone	H3K36me3	sigmoid colon
rs2842107	chr10	52130160	52132060	Histone	H3K79me1	IMR 90
rs2842107	chr10	52130400	52131700	Histone	H3K36me3	B cells (PB) Roadmap
rs2842107	chr10	52130600	52131580	Histone	H3K4me1	lung ENCSR465WKM
rs2842107	chr10	52130840	52132240	Histone	H3K4me1	Monocytes-CD14+ (PB) Roadmap
rs2842107	chr10	52130980	52131540	Histone	H4K20me1	IMR 90
rs2842107	chr10	52131020	52131660	Histone	H3K79me1	H1-mesenchymal
rs2842107	chr10	52131340	52131600	Histone	H3K36me3	sigmoid colon
rs2842107	chr10	52131360	52132060	Histone	H3K79me2	IMR 90
rs2842107	chr10	52131360	52131560	Histone	H3K4me1	Psoas Muscle
rs2842107	chr10	52131380	52131540	Histone	H2AK5ac	H1-trophoblast
rs2842107	chr10	52131380	52132060	Histone	H3K79me2	IMR90
rs2842107	chr10	52131400	52131940	Histone	H3K36me3	Fetal Intestine Large
rs2842107	chr10	52131400	52131780	Histone	H3K9me3	endodermal cell
rs1906460	chr10	62896520	62897180	Histone	H3K4me1	iPS 20b
rs1906460	chr10	62896720	62897040	Histone	H3K4me1	iPS DF 19.11
rs1906460	chr10	62896880	62897095	Histone	H4K91ac	H1-mesenchymal
rs1906460	chr10	62894240	62898120	Histone	H3K4me1	B cells (PB) Roadmap
rs1906460	chr10	62894620	62899800	Histone	H3K4me1	HUES64
rs1906460	chr10	62894760	62899840	Histone	H3K4me1	HUES48
rs1906460	chr10	62894900	62896960	Histone	H3K4me1	HUES6
rs1566222	chr10	70481520	70560980	Histone	H3K36me3	neural stem progenitor cell
rs1566222	chr10	70481960	70557520	Histone	H3K36me3	HUES64
rs1566222	chr10	70482840	70558900	Histone	H3K36me3	common myeloid progenitor CD34 positive
rs1566222	chr10	70483040	70551420	Histone	H3K36me3	common myeloid progenitor CD34 positive ENCSR337XXD 1
rs1566222	chr10	70488900	70551320	Histone	H3K36me3	H1 hESC
rs1566222	chr10	70493500	70522860	Histone	H3K36me3	Placenta
rs1566222	chr10	70500660	70549360	Histone	H3K36me3	Fetal Thymus
rs1566222	chr10	70501780	70522440	Histone	H3K36me3	Fetal Adrenal Gland
rs1566222	chr10	70504800	70532580	Histone	H3K36me3	iPS-20b
rs1566222	chr10	70504800	70522880	Histone	H3K36me3	neuron
rs1566222	chr10	70504820	70553620	Histone	H3K36me3	common myeloid progenitor CD34 positive ENCSR722JRY
rs1566222	chr10	70504840	70542780	Histone	H3K36me3	HUES6
rs1566222	chr10	70505640	70558800	Histone	H3K36me3	Monocytes-CD14+ (PB) Roadmap
rs1566222	chr10	70505700	70521260	Histone	H3K36me3	Natural Killer cells (PB)
rs1566222	chr10	70505780	70521300	Histone	H3K36me3	CD4 positive alpha beta T cell ENCSR948ZKZ
rs1566222	chr10	70505840	70541920	Histone	H3K36me3	neutrophil
rs1566222	chr10	70505920	70542860	Histone	H3K36me3	iPS-20b
rs1566222	chr10	70506600	70521100	Histone	H3K36me3	B cells (PB) Roadmap
rs1566222	chr10	70511800	70541160	Histone	H3K36me3	HUES48
rs1566222	chr10	70512200	70521020	Histone	H3K36me3	IMR 90
rs1566222	chr10	70514800	70522340	Histone	H3K36me3	Fetal Intestine Large
rs1566222	chr10	70515540	70522280	Histone	H3K36me3	Fetal Muscle Trunk
rs1566222	chr10	70515620	70539020	Histone	H3K36me3	T cells (PB) Roadmap
rs1566222	chr10	70515700	70520960	Histone	H3K36me3	Fetal Muscle Leg
rs1566222	chr10	70516580	70520940	Histone	H3K36me3	Fetal Intestine Small
rs1566222	chr10	70517020	70522240	Histone	H3K36me3	Fetal Stomach
rs1566222	chr10	70517060	70520700	Histone	H3K36me3	IMR90
rs1566222	chr10	70517060	70520180	Histone	H3K36me3	H1-mesenchymal
rs1566222	chr10	70517080	70520920	Histone	H3K36me3	Thymus
rs1566222	chr10	70517100	70520160	Histone	H3K36me3	sigmoid colon
rs1566222	chr10	70517520	70520140	Histone	H3K36me3	iPS DF 19.11
rs1566222	chr10	70517560	70520200	Histone	H3K36me3	H9
rs1566222	chr10	70518420	70520160	Histone	H3K36me3	H1-trophoblast
rs1566222	chr10	70518420	70522420	Histone	H3K36me3	CD4 positive CD25 positive alpha beta regulatory T cell
rs1566222	chr10	70518420	70529580	Histone	H3K36me3	endodermal cell
rs1566222	chr10	70518420	70520800	Histone	H3K36me3	lung ENCSR465WKM
rs1566222	chr10	70518440	70520820	Histone	H3K36me3	Lung
rs1566222	chr10	70518460	70520720	Histone	H3K79me1	IMR 90
rs1566222	chr10	70518580	70520120	Histone	H3K4me1	IMR 90
rs1566222	chr10	70519260	70519720	Histone	H4K20me1	IMR 90
rs1566222	chr10	70519580	70520000	Histone	H3K14ac	IMR90
rs1566222	chr10	70519600	70520220	Histone	H3K36me3	Spleen
rs1566222	chr10	70519600	70520060	Histone	H3K36me3	Ovary
rs1566222	chr10	70519600	70520220	Histone	H3K36me3	Left Ventricle
rs10824347	chr10	77644120	77645660	Histone	H3K4me1	common myeloid progenitor CD34 positive ENCSR337XXD 1
