Variation ID	Chromosome	Chrom Start	Chrom End	Type	Reference	PubMed	Method	Sample	Gain	Loss
rs9375615	chr6	129379734	129428189	gain	1000 Genomes Consortium Phase 3	21293372	Sequencing	2504	2	0
rs9375850	chr6	131917171	132321099	loss	Perry et al 2008	18304495	Oligo aCGH	31	0	4
rs13207033	chr6	137401776	138335296	loss	Jakobsson et al 2008	18288195	SNP array	443	0	1
rs13207033	chr6	137880585	138067092	gain	Wong et al 2007	17160897	BAC aCGH	95	1	0
rs13207033	chr6	137898226	137965600	gain	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	3	0
rs13207033	chr6	137959234	137973068	loss	Shaikh et al 2009	19592680	SNP array	2026	0	2
rs2876625	chr6	145677070	145808448	gain	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	1	0
rs2876625	chr6	145709370	145841146	gain	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	1	0
rs2153219	chr6	149643708	149762537	loss	Shaikh et al 2009	19592680	SNP array	2026	0	1
rs2153219	chr6	149744631	149806552	gain	Jakobsson et al 2008	18288195	SNP array	443	1	0
rs2153219	chr6	149744631	149755695	loss	Shaikh et al 2009	19592680	SNP array	2026	0	14
rs2153219	chr6	149755694	149798835	gain	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	1	0
rs2153219	chr6	149755694	149798835	gain	Itsara et al 2009	19166990	Oligo aCGH, SNP array	1557	1	0
rs9365243	chr6	158085402	158087749	loss	Uddin et al 2014	25503493	SNP array	873	0	2
rs1832871	chr6	158503926	158724990	gain	Suktitipat et al 2014	25118596	SNP array	3017	1	0
rs1832871	chr6	158702726	158911486	loss	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	0	1
rs341160	chr6	158702726	158911486	loss	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	0	1
rs13231142	chr7	10279485	11796901	gain	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	1	0
rs13231142	chr7	10712857	11496785	gain	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	1	0
rs13231142	chr7	10872161	11371145	loss	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	0	1
rs13231142	chr7	10875893	11530874	gain	Suktitipat et al 2014	25118596	SNP array	3017	1	0
rs13231142	chr7	11085783	11359333	loss	Perry et al 2008b	18775914	BAC aCGH, FISH, PCR	62	0	1
rs13231142	chr7	11198192	11475819	gain	Shaikh et al 2009	19592680	SNP array	2026	2	0
rs13231142	chr7	11308006	11356528	loss	Uddin et al 2014	25503493	SNP array	873	0	1
rs13231142	chr7	11309436	11365130	loss	1000 Genomes Consortium Phase 3	21293372	Sequencing	2504	0	2
rs13231142	chr7	11310472	11358235	loss	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	0	4
rs13231142	chr7	11336526	11523904	gain	Wong et al 2007	17160897	BAC aCGH	95	1	0
rs13231142	chr7	11345118	11358235	gain	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	2	0
rs13231142	chr7	11349161	11375206	gain	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	1	0
rs13231142	chr7	11356005	11387485	loss	Vogler et al 2010	21179565	Merging, SNP array	1109	0	1
rs10258077	chr7	14344909	15586379	gain	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	1	0
rs10258077	chr7	14576162	15833180	gain	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	1	0
rs10258077	chr7	14896876	15299786	loss	Redon et al 2006	17122850	BAC aCGH, SNP array	270	0	1
rs10258077	chr7	15008137	15098004	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	1
rs10258077	chr7	15010823	15198589	loss	Shaikh et al 2009	19592680	SNP array	2026	0	1
rs10258077	chr7	15011027	15212309	loss	Wong et al 2007	17160897	BAC aCGH	95	0	1
rs10258077	chr7	15012892	15035228	gain	1000 Genomes Consortium Phase 3	21293372	Sequencing	2504	3	0
rs10258077	chr7	15017846	15045637	loss	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	0	2
rs875930	chr7	21014534	21201580	gain	Wong et al 2007	17160897	BAC aCGH	95	1	0
rs17149361	chr7	24302264	24478476	gain	Wong et al 2007	17160897	BAC aCGH	95	1	0
rs17149361	chr7	24335958	24434310	loss	Pinto et al 2007	17911159	SNP array	771	0	5
rs17149361	chr7	24369011	24407547	gain	1000 Genomes Consortium Phase 3	21293372	Sequencing	2504	1	0
rs2648654	chr7	29010579	29126489	loss	1000 Genomes Consortium Phase 3	21293372	Sequencing	2504	0	1
rs2648654	chr7	29036751	29249070	loss	1000 Genomes Consortium Phase 3	21293372	Sequencing	2504	0	1
rs17160736	chr7	32013822	32017493	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	1
rs17160736	chr7	32013822	32017493	loss	Itsara et al 2009	19166990	Oligo aCGH, SNP array	1557	0	1
rs323925	chr7	34710053	34736202	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	1
rs1525791	chr7	38978727	39300444	gain	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	1	0
rs1525791	chr7	39127530	39283543	gain	Wong et al 2007	17160897	BAC aCGH	95	2	0
rs1525791	chr7	39127530	39283543	loss	Perry et al 2008b	18775914	BAC aCGH, FISH, PCR	62	0	2
rs3735361	chr7	41903713	42058487	gain	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	1	0
rs7783847	chr7	47635792	48072120	gain	1000 Genomes Consortium Phase 3	21293372	Sequencing	2504	1	0
rs7783847	chr7	47708524	47831535	loss	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	0	6
rs7783847	chr7	47747599	47938297	gain	1000 Genomes Consortium Phase 3	21293372	Sequencing	2504	2	0
rs10486748	chr7	50452551	51404524	gain	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	1	0
rs10486748	chr7	50899167	51195380	gain	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	1	0
rs10486748	chr7	51020734	51164809	gain	Wong et al 2007	17160897	BAC aCGH	95	1	0
rs6592988	chr7	51672998	53640498	gain	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	1	0
rs6592988	chr7	52033500	53036674	loss	Perry et al 2008	18304495	Oligo aCGH	31	0	1
rs6592988	chr7	52044891	52366712	gain	Shaikh et al 2009	19592680	SNP array	2026	1	0
rs6592988	chr7	52252957	52292676	loss	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	0	1
rs12673016	chr7	51672998	53640498	gain	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	1	0
rs12673016	chr7	52033500	53036674	loss	Perry et al 2008	18304495	Oligo aCGH	31	0	1
rs12673016	chr7	52044891	52366712	gain	Shaikh et al 2009	19592680	SNP array	2026	1	0
rs12673016	chr7	52252957	52292676	loss	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	0	1
rs12673016	chr7	52282460	52306798	gain	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	1	0
rs12673016	chr7	52282460	52306798	gain	Itsara et al 2009	19166990	Oligo aCGH, SNP array	1557	1	0
rs12698637	chr7	67419574	67436028	gain	Pang et al 2010	20482838	Oligo aCGH, Sequencing, SNP array	3	1	0
rs17361077	chr7	74489888	76550045	gain	Shaikh et al 2009	19592680	SNP array	2026	1	0
rs17361077	chr7	75168561	75454452	gain	Shaikh et al 2009	19592680	SNP array	2026	1	0
rs17361077	chr7	75426951	75438857	loss	Uddin et al 2014	25503493	SNP array	873	0	1
rs17361077	chr7	75436145	75441766	loss	Uddin et al 2014	25503493	SNP array	873	0	2
rs17361077	chr7	75436145	75438857	loss	Uddin et al 2014	25503493	SNP array	873	0	11
rs1880959	chr7	80414635	80555284	loss	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	0	2
rs3903230	chr7	100425658	100544888	loss	Wong et al 2007	17160897	BAC aCGH	95	0	1
rs3903230	chr7	100527415	100528495	loss	1000 Genomes Consortium Phase 3	21293372	Sequencing	2504	0	5
rs17136882	chr7	103436602	104090417	gain	Suktitipat et al 2014	25118596	SNP array	3017	1	0
rs17136882	chr7	103817596	103990755	gain	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	1	0
rs17136882	chr7	103944236	104029408	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	1
rs17136882	chr7	103970693	104000725	gain	1000 Genomes Consortium Phase 3	21293372	Sequencing	2504	2	0
rs38760	chr7	109101304	111306353	gain	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	1	0
rs38760	chr7	109735283	110017222	loss	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	0	1
rs38760	chr7	109908147	109988231	loss	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	0	1
rs38760	chr7	109935166	110126445	loss	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	0	1
rs10953730	chr7	112904260	112950335	loss	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	0	2
rs10953730	chr7	112905238	112953375	loss	1000 Genomes Consortium Phase 3	21293372	Sequencing	2504	0	1
rs10953730	chr7	112908787	112989772	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	1
rs10953730	chr7	112908787	112989772	loss	Itsara et al 2009	19166990	Oligo aCGH, SNP array	1557	0	1
rs4512315	chr7	117478027	119161743	gain	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	1	0
rs4512315	chr7	118452599	118719244	loss	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	0	1
rs4512315	chr7	118543339	118739362	loss	Wong et al 2007	17160897	BAC aCGH	95	0	1
rs4512315	chr7	118626168	118660614	loss	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	0	1
rs4512315	chr7	118630293	118672428	loss	1000 Genomes Consortium Phase 3	21293372	Sequencing	2504	0	1
rs4512315	chr7	118658068	118688467	gain	1000 Genomes Consortium Phase 3	21293372	Sequencing	2504	2	0
rs4512315	chr7	118658888	118699852	loss	Vogler et al 2010	21179565	Merging, SNP array	1109	0	1
rs10487463	chr7	126494788	126677843	loss	Redon et al 2006	17122850	BAC aCGH, SNP array	270	0	1
rs10487463	chr7	126593362	126774413	gain	Wong et al 2007	17160897	BAC aCGH	95	1	0
rs2566878	chr7	128890811	129045191	loss	Shaikh et al 2009	19592680	SNP array	2026	0	1
rs2566878	chr7	128901428	129072024	gain	Shaikh et al 2009	19592680	SNP array	2026	5	0
rs17169926	chr7	144501782	145957457	loss	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	0	2
rs17169926	chr7	145071086	147021947	loss	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	0	1
rs17169926	chr7	145717549	145732003	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	1
rs17169926	chr7	145717549	145732003	loss	Shaikh et al 2009	19592680	SNP array	2026	0	1
rs7780008	chr7	151450653	151488559	loss	Gusev et al 2009	18971310	SNP array	270	0	0
rs10104304	chr8	3687398	5966081	gain	Pinto et al 2007	17911159	SNP array	771	16	0
rs10104304	chr8	3687398	5950645	gain	Wang et al 2007	17921354	SNP array	112	1	0
rs10104304	chr8	3687398	5950645	gain	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	1	0
rs10104304	chr8	3687398	5950645	gain	Itsara et al 2009	19166990	Oligo aCGH, SNP array	1557	1	0
rs10104304	chr8	4322233	5594132	gain	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	1	0
rs10104304	chr8	4795504	5163019	gain	1000 Genomes Consortium Phase 3	21293372	Sequencing	2504	4	0
rs10104304	chr8	5007448	5210093	loss	Wong et al 2007	17160897	BAC aCGH	95	0	1
rs10104304	chr8	5088785	5533605	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	1
rs10104304	chr8	5150392	5161603	gain	Conrad et al 2009	19812545	Oligo aCGH	40	4	0
rs10104304	chr8	5151610	5234951	loss	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	0	1
rs10104304	chr8	5151610	5173873	gain	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	2	0
rs10104304	chr8	5157362	5170509	gain	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	1	0
rs2736029	chr8	14626199	15764706	loss	Redon et al 2006	17122850	BAC aCGH, SNP array	270	0	2
rs2736029	chr8	14836264	16154308	gain	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	1	0
rs2736029	chr8	15642212	15814068	gain	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	1	0
rs2736029	chr8	15649602	16253562	gain	Uddin et al 2014	25503493	SNP array	873	1	0
rs2736029	chr8	15669453	15885126	gain	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	1	0
rs11992320	chr8	23407892	24145418	gain	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	1	0
rs11992320	chr8	23519179	23707344	gain	Wong et al 2007	17160897	BAC aCGH	95	1	0
rs11992320	chr8	23580009	24900556	loss	Suktitipat et al 2014	25118596	SNP array	3017	0	1
rs1593403	chr8	25545755	25651600	loss	Shaikh et al 2009	19592680	SNP array	2026	0	2
rs1593403	chr8	25646481	25669353	loss	Uddin et al 2014	25503493	SNP array	873	0	1
rs2889135	chr8	55236914	55263080	loss	Uddin et al 2014	25503493	SNP array	873	0	1
rs2889135	chr8	55236914	55255312	loss	Uddin et al 2014	25503493	SNP array	873	0	17
rs1354512	chr8	55236914	55263080	loss	Uddin et al 2014	25503493	SNP array	873	0	1
rs1354512	chr8	55236914	55255312	loss	Uddin et al 2014	25503493	SNP array	873	0	17
rs10504164	chr8	55236914	55263080	loss	Uddin et al 2014	25503493	SNP array	873	0	1
rs10958514	chr8	57748113	58057656	loss	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	0	1
rs10958514	chr8	57846032	58114743	gain	Suktitipat et al 2014	25118596	SNP array	3017	1	0
rs7829537	chr8	68170945	68788493	gain	Pinto et al 2007	17911159	SNP array	771	5	0
rs7829537	chr8	68244545	68647201	gain	Pinto et al 2007	17911159	SNP array	771	5	0
rs7829537	chr8	68296938	68310607	loss	1000 Genomes Consortium Phase 3	21293372	Sequencing	2504	0	1
rs2383894	chr8	74326209	74376450	loss	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	0	1
rs2383894	chr8	74346053	74348781	loss	Conrad et al 2009	19812545	Oligo aCGH	40	0	5
rs2383894	chr8	74346861	74348656	loss	Shaikh et al 2009	19592680	SNP array	2026	0	1
rs2383894	chr8	74348352	74348656	loss	Shaikh et al 2009	19592680	SNP array	2026	0	1
rs12548378	chr8	76476395	77634794	gain	Suktitipat et al 2014	25118596	SNP array	3017	1	0
rs7016814	chr8	99095238	99260934	gain	Wong et al 2007	17160897	BAC aCGH	95	1	0
rs13258552	chr8	114574862	115477600	gain	Wang et al 2007	17921354	SNP array	112	1	0
rs13258552	chr8	114794569	115084137	loss	Suktitipat et al 2014	25118596	SNP array	3017	0	1
rs13258552	chr8	114848962	114900567	loss	Wang et al 2007	17921354	SNP array	112	0	1
rs13258552	chr8	114853126	114907402	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	4
rs13258552	chr8	114869564	114908475	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	2
rs13258552	chr8	114869564	114900567	loss	Jakobsson et al 2008	18288195	SNP array	443	0	2
rs16888486	chr8	116888467	117563532	gain	Shaikh et al 2009	19592680	SNP array	2026	1	0
rs959454	chr8	119757354	119915966	loss	Wong et al 2007	17160897	BAC aCGH	95	0	1
rs13252935	chr8	123668080	124270400	gain	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	1	0
rs13252935	chr8	124065483	124181718	gain	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	1	0
rs13252935	chr8	124103254	124150990	loss	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	0	1
rs1435447	chr8	131145953	132234886	gain	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	1	0
rs1435447	chr8	131645078	131923377	gain	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	1	0
rs1435447	chr8	131704118	131895793	gain	Wong et al 2007	17160897	BAC aCGH	95	1	0
rs1435447	chr8	131801471	132695045	gain	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	2	0
rs1435447	chr8	131866338	131888262	gain	Shaikh et al 2009	19592680	SNP array	2026	1	0
rs7823184	chr8	143184570	143233312	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	1
rs7823184	chr8	143203665	143234923	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	1
rs7823184	chr8	143211408	143293558	gain	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	2	0
rs10970529	chr9	3019067	3247215	gain	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	1	0
rs4467992	chr9	7141417	8338431	gain	Shaikh et al 2009	19592680	SNP array	2026	1	0
rs4467992	chr9	7291741	7781370	loss	Pinto et al 2007	17911159	SNP array	771	0	6
rs4467992	chr9	7292835	7781365	loss	Wang et al 2007	17921354	SNP array	112	0	1
rs4467992	chr9	7428504	7599941	gain	Wong et al 2007	17160897	BAC aCGH	95	1	0
rs4467992	chr9	7431546	7764888	loss	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	0	1
rs4467992	chr9	7493197	7577893	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	1
rs4467992	chr9	7524074	7561271	loss	Redon et al 2006	17122850	BAC aCGH, SNP array	270	0	5
rs1154842	chr9	9553036	11021845	gain	Suktitipat et al 2014	25118596	SNP array	3017	1	0
rs1154842	chr9	10584842	10769475	gain	Wong et al 2007	17160897	BAC aCGH	95	1	0
rs1154842	chr9	10681430	11191502	gain	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	1	0
rs1154842	chr9	10684802	11139558	gain	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	2	0
rs1154842	chr9	10723876	10895645	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	1
rs1154842	chr9	10723876	10770620	loss	Suktitipat et al 2014	25118596	SNP array	3017	0	1
rs4741389	chr9	14512923	14738206	loss	Wong et al 2007	17160897	BAC aCGH	95	0	7
rs7860467	chr9	18288211	19009041	gain	Shaikh et al 2009	19592680	SNP array	2026	1	0
rs7860467	chr9	18831157	18952563	gain	1000 Genomes Consortium Phase 3	21293372	Sequencing	2504	1	0
rs7865618	chr9	21763809	22176200	loss	Perry et al 2008	18304495	Oligo aCGH	31	0	1
rs7865618	chr9	21944274	22075326	gain	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	1	0
rs1333051	chr9	21763809	22176200	loss	Perry et al 2008	18304495	Oligo aCGH	31	0	1
rs1333051	chr9	22118045	22161828	loss	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	0	1
rs12340663	chr9	25157677	25683220	gain	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	1	0
rs12340663	chr9	25537669	25723237	loss	Uddin et al 2014	25503493	SNP array	873	0	1
rs12340663	chr9	25538361	25722614	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	1
rs12340663	chr9	25548318	25621151	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	1
rs12340663	chr9	25562453	25599995	loss	Itsara et al 2009	19166990	Oligo aCGH, SNP array	1557	0	3
rs12340663	chr9	25562453	25599995	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	3
rs12340663	chr9	25563810	25754022	gain	Wong et al 2007	17160897	BAC aCGH	95	1	0
rs12340663	chr9	25587831	25615456	gain	Suktitipat et al 2014	25118596	SNP array	3017	1	0
rs11138830	chr9	71995962	72179847	gain	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	2	0
rs11138830	chr9	72057303	72181564	gain	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	1	0
rs11145084	chr9	79246365	79711737	gain	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	1	0
rs11145084	chr9	79365864	79673907	loss	Redon et al 2006	17122850	BAC aCGH, SNP array	270	0	2
rs893494	chr9	90562494	90917641	gain	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	1	0
rs893494	chr9	90875297	91084742	gain	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	1	0
rs7042668	chr9	101413665	102399370	gain	1000 Genomes Consortium Phase 3	21293372	Sequencing	2504	2	0
rs7042668	chr9	102068046	102285691	gain	Wong et al 2007	17160897	BAC aCGH	95	1	0
rs649057	chr9	101413665	102399370	gain	1000 Genomes Consortium Phase 3	21293372	Sequencing	2504	2	0
rs649057	chr9	102068046	102285691	gain	Wong et al 2007	17160897	BAC aCGH	95	1	0
rs10989523	chr9	104204613	104240708	gain	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	1	0
rs10989523	chr9	104208849	104233465	gain	1000 Genomes Consortium Phase 3	21293372	Sequencing	2504	1	0
rs445722	chr9	105046925	106219283	gain	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	1	0
rs445722	chr9	105858476	106126869	gain	Suktitipat et al 2014	25118596	SNP array	3017	1	0
rs445722	chr9	106067532	106094082	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	1
rs445722	chr9	106079569	106124075	gain	Suktitipat et al 2014	25118596	SNP array	3017	1	0
rs411567	chr9	105046925	106219283	gain	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	1	0
rs411567	chr9	105858476	106126869	gain	Suktitipat et al 2014	25118596	SNP array	3017	1	0
rs411567	chr9	106067532	106094082	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	1
rs411567	chr9	106079569	106124075	gain	Suktitipat et al 2014	25118596	SNP array	3017	1	0
rs2622932	chr9	105046925	106219283	gain	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	1	0
rs2622932	chr9	105858476	106126869	gain	Suktitipat et al 2014	25118596	SNP array	3017	1	0
rs2622932	chr9	106067532	106094082	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	1
rs2622932	chr9	106079569	106124075	gain	Suktitipat et al 2014	25118596	SNP array	3017	1	0
rs12686004	chr9	107154108	109423202	loss	Suktitipat et al 2014	25118596	SNP array	3017	0	1
rs12686004	chr9	107242296	108066854	gain	Suktitipat et al 2014	25118596	SNP array	3017	1	0
rs12686004	chr9	107602677	107676940	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	2
rs12686004	chr9	107611826	107676940	loss	Itsara et al 2009	19166990	Oligo aCGH, SNP array	1557	0	1
rs12686004	chr9	107618680	107655848	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	3
rs6477673	chr9	111175437	111523100	gain	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	1	0
rs6477673	chr9	111449887	111603466	loss	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	0	1
rs4979354	chr9	116598395	117093358	gain	1000 Genomes Consortium Phase 3	21293372	Sequencing	2504	1	0
rs4979354	chr9	116811896	117103268	gain	Vogler et al 2010	21179565	Merging, SNP array	1109	2	0
rs4979354	chr9	116930099	117248479	gain	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	1	0
rs4979354	chr9	116945024	117460150	gain	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	11	0
rs4979354	chr9	116956267	117458475	gain	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	6	0
rs4979354	chr9	116956267	117456175	gain	Itsara et al 2009	19166990	Oligo aCGH, SNP array	1557	2	0
rs16927327	chr9	127010113	127119442	loss	Jakobsson et al 2008	18288195	SNP array	443	0	6
rs16927327	chr9	127010261	127127172	loss	Shaikh et al 2009	19592680	SNP array	2026	0	9
rs16927327	chr9	127037795	127117346	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	2
rs12339163	chr9	137153175	137358884	gain	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	13	0
rs12339163	chr9	137163717	137215828	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	1
rs12339163	chr9	137163717	137215828	loss	Itsara et al 2009	19166990	Oligo aCGH, SNP array	1557	0	1
rs12339163	chr9	137170413	137337357	loss	Jakobsson et al 2008	18288195	SNP array	443	0	4
rs12339163	chr9	137182098	137243383	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	1
rs12339163	chr9	137182098	137243383	loss	Itsara et al 2009	19166990	Oligo aCGH, SNP array	1557	0	1
rs12339163	chr9	137197237	137308300	loss	Cooper et al 2011	21841781	Oligo aCGH, SNP array	17421	0	1
rs12339163	chr9	137197237	137266704	loss	Itsara et al 2009	19166990	Oligo aCGH, SNP array	1557	0	1
rs12339163	chr9	137201071	137360936	gain	Coe et al 2014	25217958	Oligo aCGH, SNP array	29084	7	0
